sale_date,sku,quantity,revenue_local,currency,status,channel
2022-02-26,JNE3574-KR-XL,1,327.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3574-KR-XXL,1,327.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3422-KR-S,1,327.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3422-KR-M,1,327.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3422-KR-L,1,327.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3422-KR-XL,1,327.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3422-KR-XXL,1,327.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3429-KR-S,1,338.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3429-KR-M,1,338.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3429-KR-L,1,338.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3429-KR-XL,1,338.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3429-KR-XXL,1,338.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3449-KR-L,1,338.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3449-KR-XL,1,338.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3449-KR-XXL,1,338.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3722-KR-S,1,344.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3722-KR-M,1,344.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3722-KR-L,1,344.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3722-KR-XL,1,344.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3722-KR-XXL,1,344.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3722-KR-XXXL,1,344.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3534-KR-S,1,368.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3534-KR-M,1,368.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3534-KR-L,1,368.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3534-KR-XL,1,368.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3534-KR-XXL,1,368.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3261-KR-S,1,368.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3261-KR-M,1,368.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3261-KR-L,1,368.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3261-KR-XL,1,368.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3261-KR-XXL,1,368.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3261-KR-XXXL,1,368.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3627-KR-S,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3627-KR-M,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3627-KR-L,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3627-KR-XL,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3627-KR-XXL,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3627-KR-XXXL,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3225-KR-S,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3225-KR-L,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3225-KR-XL,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3363-KR-1032-S,1,404.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3363-KR-1032-M,1,404.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3363-KR-1032-L,1,404.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3363-KR-1032-XL,1,404.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3363-KR-1032-XXL,1,404.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3363-KR-1032-XXXL,1,404.0,UNKNOWN,UNKNOWN,international
2022-02-26,J0132-KR-S,1,410.0,UNKNOWN,UNKNOWN,international
2022-02-26,J0132-KR-M,1,410.0,UNKNOWN,UNKNOWN,international
2022-02-26,J0132-KR-L,1,410.0,UNKNOWN,UNKNOWN,international
2022-02-26,J0132-KR-XL,1,410.0,UNKNOWN,UNKNOWN,international
2022-02-26,J0132-KR-XXL,1,410.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3785-KR-S,1,410.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3785-KR-M,1,410.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3785-KR-L,1,410.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3785-KR-XL,1,410.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3785-KR-XXL,1,410.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3555-KR-XS,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3555-KR-S.,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3555-KR-M,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3555-KR-L,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3555-KR-XL,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3555-KR-XXL,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3560-KR-S,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3560-KR-XL,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3560-KR-XXL,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3716-KR-S,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3716-KR-XXL,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3716-KR-XXXL,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3788-KR-S,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3788-KR-M,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3788-KR-L,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3788-KR-XL,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3788-KR-XXL,1,439.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3760-KR-S,1,499.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3760-KR-L,1,499.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3760-KR-XXL,1,499.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3770-KR-S,1,499.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3770-KR-M,1,499.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3770-KR-L,1,499.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3770-KR-XL,1,499.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3770-KR-XXL,1,499.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3400-KR-S,1,534.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3400-KR-M,1,534.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3400-KR-L,1,534.0,UNKNOWN,UNKNOWN,international
2022-02-26,JNE3400-KR-XL,1,534.0,UNKNOWN,UNKNOWN,international
2022-02-26,J0097-KR-S,1,534.0,UNKNOWN,UNKNOWN,international
2022-02-26,J0097-KR-XL,1,534.0,UNKNOWN,UNKNOWN,international
2022-02-26,J0097-KR-XXL,1,534.0,UNKNOWN,UNKNOWN,international
2022-02-26,J0097-KR-XXXL,1,534.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM039-PP-M,1,350.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM039-PP-L,1,350.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM039-PP-XL,1,350.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM038-PP-M,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM038-PP-L,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM038-PP-XL,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM046-PP-M,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM046-PP-L,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM046-PP-XL,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET182-KR-DH-S,1,689.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET182-KR-DH-M,1,689.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET182-KR-DH-L,1,689.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET182-KR-DH-XL,1,689.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET209-KR-PP-S,1,689.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET209-KR-PP-M,1,689.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET209-KR-PP-L,1,689.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET209-KR-PP-XL,1,689.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET306-KR-PP-M,1,701.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET306-KR-PP-L,1,701.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET306-KR-PP-XL,1,701.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET306-KR-PP-XXL,1,701.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET083-KR-PP-M,1,754.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET083-KR-PP-L,1,754.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET083-KR-PP-XL,1,754.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET083-KR-PP-XXL,1,754.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET110-KR-PP-S,1,784.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET110-KR-PP-M,1,784.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET110-KR-PP-L,1,784.0,UNKNOWN,UNKNOWN,international
2022-02-26,SET110-KR-PP-XL,1,784.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM042-PP-M,1,350.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM042-PP-XL,1,350.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM043-PP-L,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-26,BTM043-PP-XL,1,374.0,UNKNOWN,UNKNOWN,international
2022-02-28,J0306-DR-XXXL,1,650.0,UNKNOWN,UNKNOWN,international
2022-02-28,J0370-SKD-L,1,1238.0,UNKNOWN,UNKNOWN,international
2022-02-28,J0370-SKD-XXXL,1,1238.0,UNKNOWN,UNKNOWN,international
2022-02-28,J0370-SKD-XXXL,1,1238.0,UNKNOWN,UNKNOWN,international
2022-02-28,JNE3546-KR-M,1,425.0,UNKNOWN,UNKNOWN,international
2022-02-28,JNE3568-KR-S,1,425.0,UNKNOWN,UNKNOWN,international
2022-02-28,JNE3634-KR-XL,1,688.0,UNKNOWN,UNKNOWN,international
2022-02-28,JNE3634-KR-XXL,1,688.0,UNKNOWN,UNKNOWN,international
2022-02-28,SET326-KR-PP-L,1,688.0,UNKNOWN,UNKNOWN,international
2022-02-28,SET326-KR-PP-M,1,688.0,UNKNOWN,UNKNOWN,international
2022-03-01,J0024-KR-XS,1,416.0,UNKNOWN,UNKNOWN,international
2022-03-01,J0110-SKD-XXL,1,1122.0,UNKNOWN,UNKNOWN,international
2022-03-01,J0118-TP-XXL,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-01,J0118-TP-XXL,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-01,J0120-TP-XXL,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-01,J0197-TP-S,1,534.0,UNKNOWN,UNKNOWN,international
2022-03-01,J0301-TP-XXXL,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-01,J0336-TP-L,1,511.0,UNKNOWN,UNKNOWN,international
2022-03-01,J0337-TP-L,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-01,J0344-TP-L,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-01,JNE3554-KR-S,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-01,JNE3639-TP-XXL,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-01,JNE3686-TU-M,1,433.0,UNKNOWN,UNKNOWN,international
2022-03-01,PJNE1906-KR-6XL,1,558.0,UNKNOWN,UNKNOWN,international
2022-03-01,PJNE2014-KR-6XL,1,618.0,UNKNOWN,UNKNOWN,international
2022-03-01,SET098-KR-PP-S,1,855.0,UNKNOWN,UNKNOWN,international
2022-03-01,SET156-KR-NP-S,1,879.0,UNKNOWN,UNKNOWN,international
2022-03-01,SET171-KR-NP-XS,1,1003.0,UNKNOWN,UNKNOWN,international
2022-03-01,SET224-KR-NP-XXL,1,1508.0,UNKNOWN,UNKNOWN,international
2022-03-01,SET226-KR-PP-XXL,1,772.0,UNKNOWN,UNKNOWN,international
2022-03-01,SET243-KR-PP-L,1,653.0,UNKNOWN,UNKNOWN,international
2022-03-01,SET268-KR-NP-M,1,879.0,UNKNOWN,UNKNOWN,international
2022-03-01,SET269-KR-NP-S,1,926.0,UNKNOWN,UNKNOWN,international
2022-03-01,SET287-KR-NP-L,1,582.0,UNKNOWN,UNKNOWN,international
2022-03-01,SET293-KR-NP-S,1,736.0,UNKNOWN,UNKNOWN,international
2022-03-01,SET328-KR-NP-XXL,1,618.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE2101-KR-210-L,1,291.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE2101-KR-210-M,1,291.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE2101-KR-210-S,1,291.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE2101-KR-210-XL,1,291.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3405-KR-L,1,332.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3405-KR-M,1,332.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3405-KR-S,1,332.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3405-KR-XL,1,332.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3440-KR-L,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3440-KR-L,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3440-KR-M,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3440-KR-M,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3440-KR-S,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3440-KR-S,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3440-KR-XL,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3440-KR-XL,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3479-KR-L,1,279.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3479-KR-M,1,279.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3479-KR-S,1,279.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3479-KR-XL,1,279.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3480-KR-L,1,279.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3480-KR-M,1,279.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3480-KR-S,1,279.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3480-KR-XL,1,279.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3489-KR-L,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3489-KR-L,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3489-KR-M,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3489-KR-M,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3489-KR-S,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3489-KR-S,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3489-KR-XL,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3489-KR-XL,1,368.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3546-KR-L,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3546-KR-L,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3546-KR-M,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3546-KR-M,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3546-KR-S,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3546-KR-S,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3546-KR-XL,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3546-KR-XL,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3622-KR-L,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3622-KR-L,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3622-KR-M,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3622-KR-M,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3622-KR-S,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3622-KR-S,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3622-KR-XL,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3622-KR-XL,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3701-KR-L,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3701-KR-L,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3701-KR-M,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3701-KR-M,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3701-KR-S,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3701-KR-S,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3701-KR-XL,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3701-KR-XL,1,439.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3736-KR-L,1,511.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3736-KR-M,1,511.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3736-KR-S,1,511.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3736-KR-XL,1,511.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3775-KR-L,1,499.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3775-KR-M,1,499.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3775-KR-S,1,499.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3775-KR-XL,1,499.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3790-KR-L,1,534.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3790-KR-L,1,534.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3790-KR-M,1,534.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3790-KR-M,1,534.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3790-KR-S,1,534.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3790-KR-S,1,534.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3790-KR-XL,1,534.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3790-KR-XL,1,534.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3793-KR-L,1,558.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3793-KR-L,1,558.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3793-KR-M,1,558.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3793-KR-M,1,558.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3793-KR-S,1,558.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3793-KR-S,1,558.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3793-KR-XL,1,558.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3793-KR-XL,1,558.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET044-KR-NP-L,1,653.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET044-KR-NP-M,1,653.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET044-KR-NP-S,1,653.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET044-KR-NP-XL,1,653.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET098-KR-PP-L,1,855.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET098-KR-PP-M,1,855.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET098-KR-PP-S,1,855.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET098-KR-PP-XL,1,855.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET144-KR-NP-L,1,784.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET144-KR-NP-M,1,784.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET144-KR-NP-S,1,784.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET144-KR-NP-XL,1,784.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET182-KR-DH-L,1,689.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET182-KR-DH-M,1,689.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET182-KR-DH-S,1,689.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET182-KR-DH-XL,1,689.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET194-KR-NP-L,1,701.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET194-KR-NP-M,1,701.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET194-KR-NP-S,1,701.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET194-KR-NP-XL,1,701.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET205-KR-DPT-L,1,481.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET205-KR-DPT-M,1,481.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET205-KR-DPT-S,1,481.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET205-KR-DPT-XL,1,481.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET232-KR-PP-L,1,623.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET232-KR-PP-M,1,623.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET232-KR-PP-S,1,623.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET232-KR-PP-XL,1,623.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET236-KR-PP-L,1,712.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET236-KR-PP-M,1,712.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET236-KR-PP-S,1,712.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET236-KR-PP-XL,1,712.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET246-KR-PP-L,1,564.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET246-KR-PP-M,1,564.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET246-KR-PP-S,1,564.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET246-KR-PP-XL,1,564.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET252-KR-PP-L,1,843.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET252-KR-PP-M.,1,843.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET252-KR-PP-S.,1,843.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET252-KR-PP-XL.,1,843.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET262-KR-NP-L,1,707.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET262-KR-NP-M,1,707.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET262-KR-NP-S,1,707.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET262-KR-NP-XL,1,707.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET267-KR-NP-L,1,879.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET267-KR-NP-M,1,879.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET267-KR-NP-S,1,879.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET267-KR-NP-XL,1,879.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET273-KR-NP-M,5,3266.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET273-KR-NP-S,1,653.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET285-KR-SHA-L,1,582.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET285-KR-SHA-M,1,582.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET285-KR-SHA-S,1,582.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET285-KR-SHA-XL,1,582.0,UNKNOWN,UNKNOWN,international
2022-03-03,BTM002-XL,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0009-SKD-XXL,1,1069.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0086-DR-XL,1,588.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0086-DR-XXL,1,588.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0086-DR-S,1,588.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0086-DR-XS,1,588.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0086-DR-M,1,588.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0090-TP-M,1,659.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0094-KR-M,1,683.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0094-KR-S,1,683.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0094-KR-XS,1,683.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0094-KR-XL,2,1366.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0094-KR-XXXL,1,683.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0094-KR-XXL,1,683.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0094-KR-L,2,1366.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0131-KR-L,1,398.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0133-KR-XXL,1,433.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0157-DR-XXL,1,534.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0158-DR-XXL,1,653.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0172-TP-XXL,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0172-TP-XL,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0237-SKD-XXXL,1,1544.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0252-SKD-L,1,986.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0295-DR-L,1,808.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0307-TP-XXL,1,404.0,UNKNOWN,UNKNOWN,international
2022-03-03,J0382-SKD-M,1,1472.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3160-KR-M,1,653.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3252-KR-XL,1,451.0,UNKNOWN,UNKNOWN,international
2022-03-03,JNE3798-KR-XL,1,926.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET225-KR-NP-XL,1,712.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET225-KR-NP-XXL,1,712.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET225-KR-NP-L,1,712.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET225-KR-NP-M,1,712.0,UNKNOWN,UNKNOWN,international
2022-03-03,SET268-KR-NP-XS,1,879.0,UNKNOWN,UNKNOWN,international
